Name,Kitchen,Time,Rate,Price,Metro
Birilli,Кафе,Открыто до 02:00,,700 - 1700,"дер. Шеломово, Молодежная, 2"
Biscuit & Co,Кондитерские,Открыто до 20:00,,,Технопарк
Bistro Si,Итальянская кухня,Открыто до 22:00,,1700 - 3000,Новослободская;Менделеевская
Bitcoffeen,Кофейни,Открыто до 21:00,,,Савеловская
Bitter Drop,Кофейни,Открыто до 21:00,,700,Курская;Чкаловская
Biwon,Корейская кухня,Открыто до 00:00,,3000,Парк культуры;Фрунзенская
Biz Coffee,Кофейни,Открыто до 19:00,,,Семеновская
Biz Coffee,Кофейни,Открыто до 19:00,,,Павелецкая
Bizi Bar Moscow,Бары,Открыто до 06:00,,700 - 1700,Белорусская
Bla Bla Bar,Бары,Открыто до 06:00,,1700 - 3000,Белорусская;Новослободская
Black Bear Burger,Фастфуд,Открыто до 00:00,,700,Новокосино
Black Bird,Кофейни,Открыто до 20:00,,,Коломенская;Нагатинская
Black & Black,Кофейни,Открыто до 21:00,,700,Преображенская площадь;Сокольники
Black by Даблби,Кофейни,Открыто до 23:00,,700,Полянка
Black Coffee,Кофейни,Открыто до 22:00,,,Новокузнецкая;Третьяковская
Black Cups,Кофейни,Открыто до 18:00,,,Деловой центр
Black Flamingo,Бары,Открыто до 00:00,,700 - 1700,Крымская
Black Harp,Пабы,Открыто до 00:00,,700 - 1700,Новокузнецкая;Третьяковская
Black Hat,Латиноамериканская кухня,Открыто до 00:00,,700 - 1700,Маяковская;Цветной бульвар
Black Jack Coffee,Кофейни,Открыто до 19:00,,700,Аэропорт
Black Jack Coffee,Кофейни,Открыто до 19:00,,,Аэропорт
Black Rose,Караоке,Открыто до 06:00,,1700 - 3000,Пролетарская;Крестьянская Застава
Black Star Burger,Бургеры,Открыто до 23:00,,700,Киевская
Black Star Burger,Бургеры,Открыто до 23:00,,700,Белорусская;Новослободская
Black Star Burger,Бургеры,Открыто до 23:00,,700,Войковская;Балтийская
Black Star Burger Prime,Стейки,Открыто до 23:00,,3000,Киевская
Black Star Lounge,Паровые коктейли,Открыто до 02:00,,700 - 1700,Улица 1905 года
Blackstone Streat,Бары,Открыто до 23:00,,,Автозаводская
Black Sugar,Кофейни,Открыто до 21:00,,,Речной вокзал
Black Sugar,Кофейни,Открыто до 21:00,,,Селигерская
Black Swan Pub,Европейская кухня,Открыто до 00:00,,1700 - 3000,Китай-город
Black Thai,Тайская кухня,Открыто до 01:00,,1700 - 3000,"Кутузовский просп., 2/1, стр. 1, Radisson Collection Hotel Moscow"
Black Молоко,Кофейни,Открыто до 21:00,,,Ростокино
Blanc de blancs,Кафе,Открыто до 23:00,,700 - 1700,Добрынинская;Серпуховская
Blanket & Ko,Кондитерские,Открыто до 19:00,,700,Румянцево
Blaser Café,Кофейни,Открыто до 20:00,,,Улица 1905 года
Blau,Европейская кухня,Открыто до 23:00,,1700 - 3000,Новокузнецкая;Третьяковская
Blisski,Паровые коктейли,Открыто до 05:00,,1700 - 3000,Проспект Мира
Bloom-n-Brew,Кофейни,Открыто до 21:30,,,Красносельская;Бауманская
Bloom-n-Brew,Кофейни,Открыто до 21:30,,700,Савеловская
Blossom,Гастробары,Открыто до 00:00,,700 - 1700,Маяковская;Тверская
Blossom,Грузинская кухня,Открыто до 23:00,,700 - 1700,Пятницкое шоссе
Blueberry Haze,Паровые коктейли,Открыто до 02:00,,,Чистые пруды;Тургеневская
Bluefin,Японская кухня,Открыто до 22:00,,3000,Рассказовка
Bluefin Boutique,Японская кухня,Открыто до 22:00,,3000,Славянский бульвар;Филевский парк
Bluefin Sushi Oysters Restaurant,Японская кухня,Открыто до 23:00,,3000,Москва-Сити
BN Restaurant,Бары,Открыто до 00:00,,1700 - 3000,Сухаревская
Bổ,Вьетнамская кухня,Открыто до 23:00,,700,Парк культуры;Октябрьская
Bổ,Вьетнамская кухня,Открыто до 23:00,,700,Автозаводская
Bổ,Вьетнамская кухня,Открыто до 22:00,,700,"просп. Мира, 119, ВДНХ, фуд-корт"
Bổ,Вьетнамская кухня,Открыто до 21:00,,700,Братиславская
Bổ,Вьетнамская кухня,Открыто до 21:00,,700,Савеловская
Bổ,Вьетнамская кухня,Открыто до 23:00,,700,Белорусская;Новослободская
Bổ,Вьетнамская кухня,Открыто до 20:00,,700,Деловой центр
Bổ,Вьетнамская кухня,Открыто до 21:00,,700,Багратионовская
Bổ,Вьетнамская кухня,Открыто до 22:00,,700,Лубянка;Кузнецкий Мост
Bob's Your Uncle,Паста,Открыто до 00:00,,700 - 1700,Китай-город
Bocconcino,Итальянская кухня,Открыто до 00:00,,1700 - 3000,Проспект Вернадского;Юго-Западная
Bocconcino,Итальянская кухня,Открыто до 00:00,,1700 - 3000,Славянский бульвар
Bocconcino,Итальянская кухня,Открыто до 23:00,,1700 - 3000,Войковская;Балтийская
Bocconcino,Итальянская кухня,Открыто до 23:00,,1700 - 3000,Маяковская;Тверская
Bocconcino,Итальянская кухня,Открыто до 00:00,,1700 - 3000,Белорусская;Новослободская
Bodega,Гастробары,Открыто до 00:00,,1700 - 3000,Маяковская;Тверская
Bodro Coffee,Кофейни,Открыто до 22:00,,,Автозаводская
Bodro Coffee,Кофейни,Открыто до 22:00,,,Охотный Ряд;Театральная
Bodrum,Турецкая кухня,Открыто до 00:00,,700 - 1700,Павелецкая
Bổ g Dàn,Вьетнамская кухня,Открыто до 22:00,,700,Павелецкая
Bolivar,Бары,Открыто до 00:00,,700 - 1700,Чистые пруды;Тургеневская
Bollo,Кофейни,Открыто до 22:00,,,Маяковская
Bollywood,Индийская кухня,Открыто до 00:00,,700 - 1700,Шаболовская;Тульская
Bolognetta,Итальянская кухня,Открыто до 22:00,,1700 - 3000,Киевская
Bonapé,Пекарни,Открыто до 23:00,,,Проспект Вернадского;Новые Черемушки
Bonapé,Пекарни,Открыто до 00:00,,,Пражская
Bonapé,Пекарни,Открыто до 23:00,,,Печатники
Bonapé,Пекарни,Открыто до 23:00,,,Печатники
Bonapé,Пекарни,Открыто до 23:00,,,ВДНХ
Bonapé,Пекарни,Открыто до 23:00,,,Медведково;ВДНХ
Bonapé,Пекарни,Открыто до 00:00,,,"22-й км Новорижского ш., гипермаркет Globus"
Bon app café,Кафе,Открыто до 00:00,,700 - 1700,Лубянка;Кузнецкий Мост
Bonjour,Кафе,Открыто до 17:00,,700,Волгоградский проспект
Bon vivant,Кейтеринг,,,,
Bon багет,Пекарни,Открыто до 22:00,,,Солнцево
Boo,Кафе,Открыто до 22:00,,700,Проспект Мира
Boo,Кафе,Открыто до 22:00,,700,Красные Ворота
Boobo,Кафе,Открыто до 23:00,,1700 - 3000,Коломенская
Boobo,Кафе,Открыто до 23:00,,1700 - 3000,Верхние Лихоборы
Boomboom Bar,Кейтеринг,,,,
Boom Boom Room by DJ Smash,Бары,Открыто до 06:00,,1700 - 3000,Улица 1905 года
Boom Café,Кафе,Открыто до 22:00,,700 - 1700,Автозаводская
Boom Café,Кафе,Открыто до 22:00,,700 - 1700,Саларьево
Boondock,Пабы,Открыто до 00:00,,700 - 1700,Сухаревская
Boroda Bar,Бары,Открыто до 00:00,,1700 - 3000,Чистые пруды;Тургеневская
Borrachitos,Бары,Открыто до 23:00,,1700 - 3000,Тверская;Пушкинская
Bosco Café,Бары,Открыто до 00:00,,3000,Лубянка;Охотный Ряд
Boston Prime,Американская кухня,Открыто до 23:00,,700 - 1700,Технопарк
Boston Pub,Пабы,Открыто до 00:00,,700 - 1700,Площадь Ильича;Римская
Boston Seafood & Bar,Рыба и морепродукты,Открыто до 23:00,,1700 - 3000,"Истринский р-н, дер. Покровское, Центральная, 33, корп. 10, Novaya Riga Outlet Village"
